-0.30642520576363985,0.8755273395483059,0.46665122529303493,-0.07610129965680928,-0.03415437724024957,-0.00020515169652834622,0.9965149992096279
-0.3116543721958429,0.873692632974894,0.4647074795746289,-0.07611443718510844,-0.03420312462086048,-0.00014358065348029836,0.99651233485024
-0.3105561797903942,0.8737117431019286,0.4637900492636486,-0.07613416102454075,-0.03417368359750761,-0.0001643100690108649,0.9965118348754207
-0.3088360778857897,0.8762383649366257,0.4711376432687965,-0.07605675075936039,-0.03413476362230852,-0.0001955891472645624,0.9965190742747286
-0.3090476898952108,0.8737620951718483,0.46609591585730387,-0.07610833624082777,-0.03416207778073042,-0.0001534430769222148,0.9965142073060085
-0.3086993544695371,0.8729450316799543,0.4651057435157132,-0.07612178390270563,-0.03416160413493418,-0.00013533292824149568,0.9965131991687919
-0.3081624471464437,0.8741911140977692,0.46643700385604425,-0.07611941426681784,-0.03414028476957825,-0.00016884667442350015,0.9965141058159528
-0.31162001436097064,0.870783363734887,0.4589208254276889,-0.07622419499392499,-0.034124491433290154,-0.0001305573483654888,0.9965066434208912
-0.31222377986994054,0.871408863269707,0.4698507519690993,-0.07608988822775936,-0.03412064621251386,-0.00011359738511325188,0.9965170411998484
-0.30958927715760964,0.8746203952547162,0.47159048825747196,-0.0760438750931103,-0.03417271738609637,-0.0001835335618467224,0.996518758812594
-0.3108506519619656,0.8730967659591968,0.47196328463777537,-0.07605661493188062,-0.03412255946265033,-0.0001507266904638938,0.9965195107189518
